"Package","Group","AssetType","Category","Tags","Placement","Name","Path","SizeKB","UseHint"
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr flamme plain unstable fine hdr ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr flamme plain unstable fine hdr ab.mat","3.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr flamme plain unstable hdr ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr flamme plain unstable hdr ab.mat","3.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr flare add","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr flare add.mat","3.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr fly anim","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr fly anim.mat","3.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Slash/Trail","","cfxr ghost trail add","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr ghost trail add.mat","3.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr heart break dissolve ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr heart break dissolve ab.mat","3.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr heart break parts ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr heart break parts ab.mat","3.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr hidden","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr hidden.mat","2.8","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr leave a ab lit normal","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr leave a ab lit normal.mat","3.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr leave b ab lit normal","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr leave b ab lit normal.mat","3.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Electric","Loop/Ambient","cfxr line loop electric ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr line loop electric ab.mat","4.1","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Electric","Loop/Ambient","cfxr line loop electric hdr ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr line loop electric hdr ab.mat","4.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Magic/Energy","","cfxr magic star hdr ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr magic star hdr ab.mat","3.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Comic Text","","cfxr no texture hdr ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr no texture hdr ab.mat","3.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr petal pink x4 ab lit normal","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr petal pink x4 ab lit normal.mat","3.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Magic/Energy","","cfxr proc glow crisp ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc glow crisp ab.mat","1.7","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Magic/Energy","","cfxr proc glow soft ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc glow soft ab.mat","1.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Magic/Energy","","cfxr proc glow soft add","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc glow soft add.mat","1.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Magic/Energy","Ground/Area","cfxr proc glow soft ground nosp add","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc glow soft ground nosp add.mat","1.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Magic/Energy","","cfxr proc glow soft hdr ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc glow soft hdr ab.mat","1.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Magic/Energy","","cfxr proc glow soft hdr p4 add","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc glow soft hdr p4 add.mat","1.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Magic/Energy","","cfxr proc glow soft invert ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc glow soft invert ab.mat","1.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Magic/Energy","","cfxr proc glow soft invert add","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc glow soft invert add.mat","1.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Magic/Energy","","cfxr proc glow soft invert add nosp","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc glow soft invert add nosp.mat","1.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Magic/Energy","","cfxr proc glow soft invert hdr ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc glow soft invert hdr ab.mat","1.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Magic/Energy","","cfxr proc glow soft nosp add","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc glow soft nosp add.mat","1.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Magic/Energy","","cfxr proc glow soft p4 add","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc glow soft p4 add.mat","1.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Magic/Energy","","cfxr proc glow soft p4 add nosp","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc glow soft p4 add nosp.mat","1.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Magic/Energy","","cfxr proc glow soft p8 add","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc glow soft p8 add.mat","1.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr proc ring ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc ring ab.mat","1.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr proc ring add","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc ring add.mat","1.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Electric","","cfxr proc ring electric hdr ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc ring electric hdr ab.mat","1.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr proc ring hdr ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc ring hdr ab.mat","1.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Ice/Crystal","","cfxr proc ring ice hdr ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc ring ice hdr ab.mat","1.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr proc ring local space ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc ring local space ab.mat","1.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr proc ring local space add","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc ring local space add.mat","1.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr proc ring local space hdr ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc ring local space hdr ab.mat","1.5","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr proc ring local space partial ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc ring local space partial ab.mat","1.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Liquid/Blood","","cfxr proc ring water ripple local space ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc ring water ripple local space ab.mat","1.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","Liquid/Blood","","cfxr proc ring water ripple local space arc ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr proc ring water ripple local space arc ab.mat","1.6","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr puddle dissolve ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr puddle dissolve ab.mat","3.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr puddle dissolve soft ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr puddle dissolve soft ab.mat","3.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr ring spikes revert hdr ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr ring spikes revert hdr ab.mat","3.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr screen distortion debug","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr screen distortion debug.mat","1.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr screen distortion perlin","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr screen distortion perlin.mat","1.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr screen distortion ring","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr screen distortion ring.mat","1.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr screen distortion ring nosp","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr screen distortion ring nosp.mat","1.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr screen distortion sphere","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr screen distortion sphere.mat","1.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr skull 2 dissolve ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr skull 2 dissolve ab.mat","3.2","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr skull dissolve ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr skull dissolve ab.mat","3.3","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
"Cartoon FX Remaster","CFXR Assets / Graphics","Material","Material","","","cfxr skull distort hdr ab","Assets/ThirdParty/JMO Assets/Cartoon FX Remaster/CFXR Assets/Graphics/cfxr skull distort hdr ab.mat","3.4","Reusable resource component for materials, textures, shaders, data, prefabs, or new VFX assemblies."
